Model run by wuxiatian using Apollo 0.3.4 on R 4.4.2 for Darwin.
Please acknowledge the use of Apollo by citing Hess & Palma (2019)
  DOI 10.1016/j.jocm.2019.100170
  www.ApolloChoiceModelling.com

Model name                                  : piecewise_rangeloss_car_suv_lc_6c_1
Model description                           : LC model with 6 classes, piecewise linear range and range loss
Model run at                                : 2026-06-01 22:56:49.920892
Estimation method                           : bgw
Model diagnosis                             : Relative function convergence
Optimisation diagnosis                      : Maximum found
     hessian properties                     : Negative definite
     maximum eigenvalue                     : -0.525867
     reciprocal of condition number         : 7.59992e-06
Number of individuals                       : 2916
Number of rows in database                  : 17496
Number of modelled outcomes                 : 17496

Number of cores used                        :  6 
Model without mixing

LL(start)                                   : -17055.26
LL (whole model) at equal shares, LL(0)     : -24254.61
LL (whole model) at observed shares, LL(C)  : -24038.9
LL(final, whole model)                      : -16643.01
Rho-squared vs equal shares                  :  0.3138 
Adj.Rho-squared vs equal shares              :  0.3088 
Rho-squared vs observed shares               :  0.3077 
Adj.Rho-squared vs observed shares           :  0.3034 
AIC                                         :  33528.03 
BIC                                         :  34468.17 

LL(0,Class_1)                    : -24254.61
LL(final,Class_1)                : -60708.68
LL(0,Class_2)                    : -24254.61
LL(final,Class_2)                : -30779.94
LL(0,Class_3)                    : -24254.61
LL(final,Class_3)                : -27387.32
LL(0,Class_4)                    : -24254.61
LL(final,Class_4)                : -31471.52
LL(0,Class_5)                    : -24254.61
LL(final,Class_5)                : -23678.67
LL(0,Class_6)                    : -24254.61
LL(final,Class_6)                : -29417.75

Estimated parameters                        : 121
Time taken (hh:mm:ss)                       :  00:25:38.37 
     pre-estimation                         :  00:00:58.07 
     estimation                             :  00:02:16.16 
     post-estimation                        :  00:22:24.13 
Iterations                                  :  56  

Unconstrained optimisation.

Estimates:
                                 Estimate        s.e.   t.rat.(0)  p(2-sided)
b_range_pw3_b                                      0.003582
b_loss_pw1_b                                     4.6263e-04
b_loss_pw2_b                                     5.9414e-04
b_loss_pw3_b                                     7.5007e-04
b_packreplace_b                                 -1.1361e-04
b_cellreplace_b                                    0.001579
b_price_b                                         -0.005476
b_no_choice_c                                     -0.018600
b_mileage_c                                     -1.4866e-04
b_range_pw1_c                                      0.008459
b_range_pw2_c                                   -8.2878e-04
b_range_pw3_c                                      0.001858
b_loss_pw1_c                                    -4.1061e-04
b_loss_pw2_c                                      7.198e-05
b_loss_pw3_c                                    -1.4117e-04
b_packreplace_c                                  3.2744e-04
b_cellreplace_c                                    0.001100
b_price_c                                         -0.007984
b_no_choice_d                                     -0.014840
b_mileage_d                                       -0.001800
b_range_pw1_d                                      0.019337
b_range_pw2_d                                      0.108785
b_range_pw3_d                                      0.053538
b_loss_pw1_d                                      -0.001113
b_loss_pw2_d                                    -3.6774e-04
b_loss_pw3_d                                    -1.1150e-04
b_packreplace_d                                  6.9179e-04
b_cellreplace_d                                   -0.001649
b_price_d                                         -0.011995
b_no_choice_e                                     -0.004972
b_mileage_e                                     -2.9272e-04
b_range_pw1_e                                      0.006272
b_range_pw2_e                                     -0.001835
b_range_pw3_e                                      0.005213
b_loss_pw1_e                                      8.040e-05
b_loss_pw2_e                                     2.4808e-04
b_loss_pw3_e                                     -8.439e-05
b_packreplace_e                                 -3.7681e-04
b_cellreplace_e                                 -4.4187e-04
b_price_e                                         -0.003760
b_no_choice_f                                      0.014494
b_mileage_f                                      8.7217e-04
b_range_pw1_f                                     -0.013403
b_range_pw2_f                                      0.001400
b_range_pw3_f                                     -0.003727
b_loss_pw1_f                                      9.668e-05
b_loss_pw2_f                                     3.6110e-04
b_loss_pw3_f                                     -6.891e-06
b_packreplace_f                                    0.006291
b_cellreplace_f                                    0.007352
b_price_f                                          0.007839
delta_b                                           -0.001813
gamma_EV_rangeanxiety_b                         -8.3994e-04
gamma_risktaker_b                                 -0.003604
gamma_hhincome_b                                 -9.640e-05
gamma_ev_charge_b                                 2.101e-05
gamma_knowledge_ev_b                             7.7876e-04
gamma_evb_environment_agree_b                      0.001094
gamma_evb_function_disagree_b                     -0.001133
gamma_hhveh_fuel_b                                 0.003959
gamma_veh_range_b                                5.9746e-04
gamma_suv_b                                        0.003212
delta_c                                            0.001815
gamma_EV_rangeanxiety_c                          5.5323e-04
gamma_risktaker_c                                 -0.006294
gamma_hhincome_c                                -2.3162e-04
gamma_ev_charge_c                               -2.6600e-04
gamma_knowledge_ev_c                             7.9173e-04
gamma_evb_environment_agree_c                      0.002405
gamma_evb_function_disagree_c                    1.1788e-04
gamma_hhveh_fuel_c                                 0.004808
gamma_veh_range_c                                4.0224e-04
gamma_suv_c                                        0.003668
delta_d                                           -0.027937
gamma_EV_rangeanxiety_d                            0.003384
gamma_risktaker_d                                  0.005606
gamma_hhincome_d                                 4.5546e-04
gamma_ev_charge_d                                  0.004905
gamma_knowledge_ev_d                             3.2031e-04
gamma_evb_environment_agree_d                     3.725e-05
gamma_evb_function_disagree_d                      0.006820
gamma_hhveh_fuel_d                                -0.002242
gamma_veh_range_d                                  0.002256
gamma_suv_d                                       -0.014077
