Model run by xnw17 using Apollo 0.3.6 on R 4.5.2 for Darwin.
Please acknowledge the use of Apollo by citing Hess & Palma (2019)
  DOI 10.1016/j.jocm.2019.100170
  www.ApolloChoiceModelling.com

Model name                                  : piecewise_rangeloss_car_suv_lc_6c_1
Model description                           : LC model with 6 classes, piecewise linear range and range loss
Model run at                                : 2026-06-08 18:49:00.387496
Estimation method                           : bgw
Estimation diagnosis                        : Relative function convergence (favorable)
Optimisation diagnosis                      : Maximum found
     hessian properties                     : Negative definite
     maximum eigenvalue                     : -0.39362
     reciprocal of condition number         : 4.84466e-06
Number of individuals                       : 2916
Number of rows in database                  : 17496
Number of modelled outcomes                 : 17496

Number of cores used                        :  6 
Model without mixing

LL(start)                                   : -16551.37
LL (whole model) at equal shares, LL(0)     : -24254.61
LL (whole model) at observed shares, LL(C)  : -24038.9
LL(final, whole model)                      : -16537.86
Rho-squared vs equal shares                  :  0.3182 
Adj.Rho-squared vs equal shares              :  0.3132 
Rho-squared vs observed shares               :  0.312 
Adj.Rho-squared vs observed shares           :  0.3078 
AIC                                         :  33317.72 
BIC                                         :  34257.86 

LL(0,Class_1)                    : -24254.61
LL(final,Class_1)                : -63907.52
LL(0,Class_2)                    : -24254.61
LL(final,Class_2)                : -31075.07
LL(0,Class_3)                    : -24254.61
LL(final,Class_3)                : -35830.22
LL(0,Class_4)                    : -24254.61
LL(final,Class_4)                : -26200.61
LL(0,Class_5)                    : -24254.61
LL(final,Class_5)                : -23322.57
LL(0,Class_6)                    : -24254.61
LL(final,Class_6)                : -37317.31

Estimated parameters                        : 121
Time taken (hh:mm:ss)                       :  00:08:17.6 
     pre-estimation                         :  00:00:14.56 
     estimation                             :  00:00:8.63 
     post-estimation                        :  00:07:54.42 
Iterations                                  :  12  

Unconstrained optimisation.

Estimates:
                                 Estimate        s.e.   t.rat.(0)  p(2-sided)
gamma_EV_rangeanxiety_c                         -2.5843e-04
gamma_risktaker_c                               -1.0896e-04
gamma_hhincome_c                                 -1.512e-05
gamma_ev_charge_c                               -1.2191e-04
gamma_knowledge_ev_c                             -5.538e-05
gamma_evb_environment_agree_c                    -7.612e-05
gamma_evb_function_disagree_c                    4.0898e-04
gamma_hhveh_fuel_c                               3.7922e-04
gamma_veh_range_c                                -9.057e-05
gamma_suv_c                                       -0.002173
delta_d                                          5.3625e-04
gamma_EV_rangeanxiety_d                         -2.5573e-04
gamma_risktaker_d                               -3.8750e-04
gamma_hhincome_d                                 -8.120e-06
gamma_ev_charge_d                                 9.086e-05
gamma_knowledge_ev_d                             1.7953e-04
gamma_evb_environment_agree_d                    1.1891e-04
gamma_evb_function_disagree_d                    2.5237e-04
gamma_hhveh_fuel_d                               -3.062e-05
gamma_veh_range_d                                -9.532e-05
gamma_suv_d                                      -4.988e-06
delta_e                                          5.1579e-04
gamma_EV_rangeanxiety_e                         -2.1845e-04
gamma_risktaker_e                               -1.7483e-04
gamma_hhincome_e                                 -1.521e-05
gamma_ev_charge_e                               -1.2607e-04
gamma_knowledge_ev_e                             -1.281e-05
gamma_evb_environment_agree_e                    1.6362e-04
gamma_evb_function_disagree_e                    1.1543e-04
gamma_hhveh_fuel_e                                6.313e-06
gamma_veh_range_e                                -5.792e-05
gamma_suv_e                                       2.897e-05
delta_f                                          7.0720e-04
gamma_EV_rangeanxiety_f                         -4.3355e-04
gamma_risktaker_f                               -3.0383e-04
gamma_hhincome_f                                 -4.666e-05
gamma_ev_charge_f                               -1.4941e-04
gamma_knowledge_ev_f                             -7.547e-05
gamma_evb_environment_agree_f                    2.2821e-04
gamma_evb_function_disagree_f                   -3.3510e-04
gamma_hhveh_fuel_f                              -1.8118e-04
gamma_veh_range_f                               -1.2156e-04
gamma_suv_f                                      4.3963e-04
                                               b_loss_pw2_b
b_no_choice_a                                   -2.7661e-04
b_mileage_a                                     -4.1518e-04
b_range_pw1_a                                     9.968e-05
b_range_pw2_a                                     -0.001356
b_range_pw3_a                                   -3.0876e-04
b_loss_pw1_a                                     -8.597e-05
b_loss_pw2_a                                     -5.635e-05
b_loss_pw3_a                                     -2.157e-05
b_packreplace_a                                 -1.5247e-04
b_cellreplace_a                                  2.1483e-04
b_price_a                                        8.7077e-04
b_no_choice_b                                      0.007834
b_mileage_b                                      1.2756e-04
b_range_pw1_b                                     1.779e-06
b_range_pw2_b                                     9.599e-06
b_range_pw3_b                                    8.0098e-04
b_loss_pw1_b                                     1.6957e-04
b_loss_pw2_b                                     3.6013e-04
b_loss_pw3_b                                     -4.517e-05
b_packreplace_b                                  1.2753e-04
b_cellreplace_b                                  1.8812e-04
b_price_b                                        6.5042e-04
b_no_choice_c                                     -0.001821
b_mileage_c                                       9.343e-05
b_range_pw1_c                                    2.6108e-04
b_range_pw2_c                                      0.001279
b_range_pw3_c                                      0.004799
b_loss_pw1_c                                     -3.207e-05
b_loss_pw2_c                                      9.741e-06
b_loss_pw3_c                                      5.219e-05
b_packreplace_c                                  3.6396e-04
b_cellreplace_c                                  2.6549e-04
b_price_c                                         -0.001552
b_no_choice_d                                    8.0736e-04
b_mileage_d                                      -3.169e-05
b_range_pw1_d                                    1.6197e-04
b_range_pw2_d                                    1.5091e-04
b_range_pw3_d                                    1.6042e-04
